PED_NUMERO_PEDIDO;PED_FECHA;MES_CREACION;PED_CODIGO_CLIENTE;CLIENTE;PED_RESPONSABLE;VENDEDOR;PED_CANAL_CODIGO;PED_CANAL;PED_REGION;ZONA;PED_CONDICION_EXPEDICION_CODIGO;PED_CONDICION_EXPEDICION;PED_ESTADO_CREDITO;SERV_TIPO_SERVICIO;VALOR_NETO;VALOR_MM;DIA_MES;SEMANA_MES;ES_FIN_MES;CLASIFICACION;ES_FES;ES_SALDO;ES_PENDIENTE;ES_CERRADO_TRACKING;ESTADO_ACTUAL;HITO_ACTUAL;FECHA_ACTUALIZACION;DIAS_ACTUALES_DH;DIAS_EN_ESTADO_DH;DH_TOTAL;ESTADO_SLA;PROB_ML_ATRASO;RIESGO_ATRASO;PREDICCION_SLA;DH_PREDICHO_ML;DH_PREDICHO_BASE_ML;DIAS_RESTANTES_PREDICHOS;BANDA_DIAS_PREDICHOS;SLA_CONSUMIDO_PCT;PRIORIDAD_SCORE;FACTOR_PRINCIPAL;FACTOR_HISTORICO;FEATURE_TOP1;FEATURE_TOP2;FEATURE_TOP3;FACTOR_DIAS_PRINCIPAL;RESPONSABLE_AREA;ACCION_RECOMENDADA;DH_CREDITO;DH_OPERACIONES;DH_PICKING;DH_FACTURACION;DH_DESPACHO;FASE_MAS_LENTA;DH_FASE_LENTA;ES_FLUJO_COMPLETO_ML;ES_CALIDAD_VALIDA_ML;ES_ENTRENAMIENTO_FINAL;ES_VALIDACION_TEST;MOTIVO_EXCLUSION_ML;AUD_ESTADO_GENERAL;AUD_TOTAL_CRITICAS;AUD_PRINCIPAL_INCONGRUENCIA;AUD_DUPLICADOS_ENTRADA;MODELO_ML;MODELO_VERSION;MODELO_FECHA;MODELO_VALIDADO;MODELO_DEPENDENCIA;MODELO_FUENTE_SCORE;N_ENTRENAMIENTO_FINAL;N_TRAIN_VALIDACION;N_TEST_VALIDACION;MESES_TRAIN_VALIDACION;MES_TEST_VALIDACION;AUC_TEST;AP_TEST;BRIER_TEST;MAE_DIAS_TEST;RMSE_DIAS_TEST;R2_DIAS_TEST;TASA_ATRASO_ENTRENAMIENTO;PEDIDOS_PENDIENTES_MODELO;PEDIDOS_PENDIENTES_ALTO;ATRASOS_ESPERADOS_PENDIENTES
4190139678;2026-06-11;2026-06;650668;650668;V580;V580;43;Tradicional Detalle;8;Regiones;1;Estándar;B;529;499704;0.499704;11;8-14;No;NORMAL;False;False;True;False;SIN ESTADO;SIN HITO;;0.0;;;PENDIENTE;0.27386403390279024;ALTO;PROBABLE INCUMPLIMIENTO;5.2;5.2;5.2;6-7 DH;0.0;18.8;Día del mes;CREDITO;Día del mes;Vendedor: V580;Soporte histórico del cliente;Canal: 43;Operaciones;Revisar hito actual y remover restricción principal;0.0;0.0;0.0;0.0;0.0;CREDITO;0.0;False;False;False;False;AUDITORIA CRITICA;CRITICO;1;CRITICO: TRANSPORTE MAS DE 30 DIAS ANTES DEL PEDIDO;0;Regresión logística + regresión lineal regularizada;ML_LOGIT_LINEAR_FLUJO_COMPLETO_V50_2026;2026-07-26 21:24;True;scikit-learn;"ML entrenado con flujo completo; sin FES/Saldo como predictores iniciales";1540;659;694;2026-05;2026-06;0.7453063885267276;0.4315223199854611;0.12475453610202066;1.4911532858899847;2.505447792736855;0.3579285234466517;0.12012987012987013;88;19;12.216227075641683
4190139628;2026-06-09;2026-06;335073;335073;V400;V400;43;Tradicional Detalle;5;Regiones;1;Estándar;B;581;113214;0.113214;9;8-14;No;NORMAL;False;False;True;False;SIN ESTADO;SIN HITO;;0.0;;;PENDIENTE;0.28375348835879743;ALTO;PROBABLE INCUMPLIMIENTO;5.5;5.5;5.5;6-7 DH;0.0;18.7;Día del mes;CREDITO;Día del mes;Historial previo del vendedor;Soporte histórico del cliente;Canal: 43;Operaciones;Revisar hito actual y remover restricción principal;0.0;0.0;0.0;0.0;0.0;CREDITO;0.0;False;False;False;False;AUDITORIA CRITICA;CRITICO;1;CRITICO: TRANSPORTE MAS DE 30 DIAS ANTES DEL PEDIDO;0;Regresión logística + regresión lineal regularizada;ML_LOGIT_LINEAR_FLUJO_COMPLETO_V50_2026;2026-07-26 21:24;True;scikit-learn;"ML entrenado con flujo completo; sin FES/Saldo como predictores iniciales";1540;659;694;2026-05;2026-06;0.7453063885267276;0.4315223199854611;0.12475453610202066;1.4911532858899847;2.505447792736855;0.3579285234466517;0.12012987012987013;88;19;12.216227075641683
4190139815;2026-06-22;2026-06;495039;495039;V650;V650;43;Tradicional Detalle;13;Santiago;1;Estándar;B;360;131059;0.131059;22;22-FIN;Si;NORMAL;False;False;True;False;SIN ESTADO;SIN HITO;;0.0;;;PENDIENTE;0.28370183239490654;ALTO;PROBABLE INCUMPLIMIENTO;5.3;5.3;5.3;6-7 DH;0.0;18.7;Vendedor: V650;CREDITO;Vendedor: V650;Fin de mes;Soporte histórico del canal;Vendedor: V650;Operaciones;Revisar hito actual y remover restricción principal;0.0;0.0;0.0;0.0;0.0;CREDITO;0.0;False;False;False;False;AUDITORIA CRITICA;CRITICO;1;CRITICO: TRANSPORTE MAS DE 30 DIAS ANTES DEL PEDIDO;0;Regresión logística + regresión lineal regularizada;ML_LOGIT_LINEAR_FLUJO_COMPLETO_V50_2026;2026-07-26 21:24;True;scikit-learn;"ML entrenado con flujo completo; sin FES/Saldo como predictores iniciales";1540;659;694;2026-05;2026-06;0.7453063885267276;0.4315223199854611;0.12475453610202066;1.4911532858899847;2.505447792736855;0.3579285234466517;0.12012987012987013;88;19;12.216227075641683
1168010;2026-07-02;2026-07;500145;500145;V612;V612;42;Instituciones;6;Regiones;1;Estándar;B;203;61501;0.061501;2;1-7;No;NORMAL;False;False;True;False;SIN ESTADO;SIN HITO;;0.0;;;PENDIENTE;0.2678439417262636;ALTO;PROBABLE INCUMPLIMIENTO;5.4;5.4;5.4;6-7 DH;0.0;17.5;Día del mes;CREDITO;Día del mes;Canal: 42;Tipo de servicio: 203;Vendedor: V612;Operaciones;Revisar hito actual y remover restricción principal;0.0;0.0;0.0;0.0;0.0;CREDITO;0.0;False;False;False;False;AUDITORIA CRITICA;CRITICO;1;CRITICO: TRANSPORTE MAS DE 30 DIAS ANTES DEL PEDIDO;0;Regresión logística + regresión lineal regularizada;ML_LOGIT_LINEAR_FLUJO_COMPLETO_V50_2026;2026-07-26 21:24;True;scikit-learn;"ML entrenado con flujo completo; sin FES/Saldo como predictores iniciales";1540;659;694;2026-05;2026-06;0.7453063885267276;0.4315223199854611;0.12475453610202066;1.4911532858899847;2.505447792736855;0.3579285234466517;0.12012987012987013;88;19;12.216227075641683
1167169;2026-06-15;2026-06;410586;410586;V612;V612;46;Org. Gubernamentales;13;Santiago;1;Estándar;D;495;231622;0.231622;15;15-21;No;NORMAL;False;False;True;False;SIN ESTADO;SIN HITO;;0.0;;;PENDIENTE;0.2542918147915773;ALTO;PROBABLE INCUMPLIMIENTO;5.2;5.2;5.2;6-7 DH;0.0;17.0;Historial previo del canal;CREDITO;Historial previo del canal;Semana del mes: 15-21;Historial previo del vendedor;Vendedor: V612;Crédito y Cobranzas;Escalar liberación y bloqueo de crédito;3.0;0.0;0.0;0.0;0.0;CREDITO;3.0;False;False;False;False;FLUJO INCOMPLETO / PENDIENTE;REVISAR;0;INCOMPLETO NORMAL: SIN FACTURA;0;Regresión logística + regresión lineal regularizada;ML_LOGIT_LINEAR_FLUJO_COMPLETO_V50_2026;2026-07-26 21:24;True;scikit-learn;"ML entrenado con flujo completo; sin FES/Saldo como predictores iniciales";1540;659;694;2026-05;2026-06;0.7453063885267276;0.4315223199854611;0.12475453610202066;1.4911532858899847;2.505447792736855;0.3579285234466517;0.12012987012987013;88;19;12.216227075641683
4190139740;2026-06-17;2026-06;850015;850015;V800;V800;43;Tradicional Detalle;10;Regiones;1;Estándar;B;435;257239;0.257239;17;15-21;No;NORMAL;False;False;True;False;SIN ESTADO;SIN HITO;;0.0;;;PENDIENTE;0.2519906282595126;ALTO;PROBABLE INCUMPLIMIENTO;5.5;5.5;5.5;6-7 DH;0.0;16.9;Semana del mes: 15-21;CREDITO;Semana del mes: 15-21;Región: 10;Soporte histórico del canal;Región: 10;Operaciones;Revisar hito actual y remover restricción principal;0.0;0.0;0.0;0.0;0.0;CREDITO;0.0;False;False;False;False;AUDITORIA CRITICA;CRITICO;1;CRITICO: TRANSPORTE MAS DE 30 DIAS ANTES DEL PEDIDO;0;Regresión logística + regresión lineal regularizada;ML_LOGIT_LINEAR_FLUJO_COMPLETO_V50_2026;2026-07-26 21:24;True;scikit-learn;"ML entrenado con flujo completo; sin FES/Saldo como predictores iniciales";1540;659;694;2026-05;2026-06;0.7453063885267276;0.4315223199854611;0.12475453610202066;1.4911532858899847;2.505447792736855;0.3579285234466517;0.12012987012987013;88;19;12.216227075641683
4190140003;2026-07-09;2026-07;650481;650481;V580;V580;43;Tradicional Detalle;8;Regiones;1;Estándar;B;81;1468648;1.468648;9;8-14;No;NORMAL;False;False;True;False;SIN ESTADO;SIN HITO;;0.0;;;PENDIENTE;0.20720478701743753;ALTO;PROBABLE CUMPLIMIENTO;4.5;4.5;4.5;0-5 DH;0.0;16.4;Día del mes;CREDITO;Día del mes;Vendedor: V580;Soporte histórico del cliente;Canal: 43;Operaciones;Revisar hito actual y remover restricción principal;0.0;0.0;0.0;0.0;0.0;CREDITO;0.0;False;False;False;False;AUDITORIA CRITICA;CRITICO;1;CRITICO: TRANSPORTE MAS DE 30 DIAS ANTES DEL PEDIDO;0;Regresión logística + regresión lineal regularizada;ML_LOGIT_LINEAR_FLUJO_COMPLETO_V50_2026;2026-07-26 21:24;True;scikit-learn;"ML entrenado con flujo completo; sin FES/Saldo como predictores iniciales";1540;659;694;2026-05;2026-06;0.7453063885267276;0.4315223199854611;0.12475453610202066;1.4911532858899847;2.505447792736855;0.3579285234466517;0.12012987012987013;88;19;12.216227075641683
1167083;2026-06-08;2026-06;410054;410054;V612;V612;46;Org. Gubernamentales;13;Santiago;1;Estándar;B;614;291760;0.29176;8;8-14;No;NORMAL;False;False;True;False;SIN ESTADO;SIN HITO;;0.0;;;PENDIENTE;0.23241572157170956;ALTO;PROBABLE INCUMPLIMIENTO;5.2;5.2;5.2;6-7 DH;0.0;15.7;Historial previo del canal;CREDITO;Historial previo del canal;Día del mes;Historial previo del vendedor;Vendedor: V612;Operaciones;Revisar hito actual y remover restricción principal;0.0;0.0;0.0;0.0;0.0;CREDITO;0.0;False;False;False;False;AUDITORIA CRITICA;CRITICO;1;CRITICO: TRANSPORTE MAS DE 30 DIAS ANTES DEL PEDIDO;0;Regresión logística + regresión lineal regularizada;ML_LOGIT_LINEAR_FLUJO_COMPLETO_V50_2026;2026-07-26 21:24;True;scikit-learn;"ML entrenado con flujo completo; sin FES/Saldo como predictores iniciales";1540;659;694;2026-05;2026-06;0.7453063885267276;0.4315223199854611;0.12475453610202066;1.4911532858899847;2.505447792736855;0.3579285234466517;0.12012987012987013;88;19;12.216227075641683
4190140004;2026-07-09;2026-07;650481;650481;V580;V580;43;Tradicional Detalle;8;Regiones;1;Estándar;B;81;98486;0.098486;9;8-14;No;NORMAL;False;False;True;False;SIN ESTADO;SIN HITO;;0.0;;;PENDIENTE;0.23771267894894493;ALTO;PROBABLE CUMPLIMIENTO;4.5;4.5;4.5;0-5 DH;0.0;15.6;Día del mes;CREDITO;Día del mes;Vendedor: V580;Soporte histórico del cliente;Canal: 43;Operaciones;Revisar hito actual y remover restricción principal;0.0;0.0;0.0;0.0;0.0;CREDITO;0.0;False;False;False;False;AUDITORIA CRITICA;CRITICO;1;CRITICO: TRANSPORTE MAS DE 30 DIAS ANTES DEL PEDIDO;0;Regresión logística + regresión lineal regularizada;ML_LOGIT_LINEAR_FLUJO_COMPLETO_V50_2026;2026-07-26 21:24;True;scikit-learn;"ML entrenado con flujo completo; sin FES/Saldo como predictores iniciales";1540;659;694;2026-05;2026-06;0.7453063885267276;0.4315223199854611;0.12475453610202066;1.4911532858899847;2.505447792736855;0.3579285234466517;0.12012987012987013;88;19;12.216227075641683
4190139802;2026-06-22;2026-06;465043;465043;V650;V650;43;Tradicional Detalle;13;Santiago;1;Estándar;B;363;203311;0.203311;22;22-FIN;Si;NORMAL;False;False;True;False;SIN ESTADO;SIN HITO;;0.0;;;PENDIENTE;0.23005229911112185;ALTO;PROBABLE INCUMPLIMIENTO;5.2;5.2;5.2;6-7 DH;0.0;15.4;Vendedor: V650;CREDITO;Vendedor: V650;Fin de mes;Soporte histórico del canal;Vendedor: V650;Operaciones;Revisar hito actual y remover restricción principal;0.0;0.0;0.0;0.0;0.0;CREDITO;0.0;False;False;False;False;AUDITORIA CRITICA;CRITICO;1;CRITICO: TRANSPORTE MAS DE 30 DIAS ANTES DEL PEDIDO;0;Regresión logística + regresión lineal regularizada;ML_LOGIT_LINEAR_FLUJO_COMPLETO_V50_2026;2026-07-26 21:24;True;scikit-learn;"ML entrenado con flujo completo; sin FES/Saldo como predictores iniciales";1540;659;694;2026-05;2026-06;0.7453063885267276;0.4315223199854611;0.12475453610202066;1.4911532858899847;2.505447792736855;0.3579285234466517;0.12012987012987013;88;19;12.216227075641683
1168086;2026-07-09;2026-07;445209;445209;V650;V650;43;Tradicional Detalle;13;Santiago;1;Estándar;D;81;1353412;1.353412;9;8-14;No;NORMAL;False;False;True;False;SIN ESTADO;SIN HITO;;0.0;;;PENDIENTE;0.18819366467586596;MEDIO;PROBABLE CUMPLIMIENTO;4.0;4.0;4.0;0-5 DH;0.0;14.9;Vendedor: V650;CREDITO;Vendedor: V650;Día del mes;Estado de crédito: D;Vendedor: V650;Crédito y Cobranzas;Escalar liberación y bloqueo de crédito;1.0;0.0;0.0;0.0;0.0;CREDITO;1.0;False;False;False;False;FLUJO INCOMPLETO / PENDIENTE;REVISAR;0;INCOMPLETO NORMAL: SIN FACTURA;0;Regresión logística + regresión lineal regularizada;ML_LOGIT_LINEAR_FLUJO_COMPLETO_V50_2026;2026-07-26 21:24;True;scikit-learn;"ML entrenado con flujo completo; sin FES/Saldo como predictores iniciales";1540;659;694;2026-05;2026-06;0.7453063885267276;0.4315223199854611;0.12475453610202066;1.4911532858899847;2.505447792736855;0.3579285234466517;0.12012987012987013;88;19;12.216227075641683
1167059;2026-06-04;2026-06;411313;411313;V614;V614;43;Tradicional Detalle;13;Santiago;1;Estándar;B;659;1474284;1.474284;4;1-7;No;NORMAL;False;False;True;False;SIN ESTADO;SIN HITO;;0.0;;;PENDIENTE;0.1779413929644753;MEDIO;PROBABLE CUMPLIMIENTO;4.9;4.9;4.9;0-5 DH;0.0;14.5;Día del mes;CREDITO;Día del mes;Soporte histórico del cliente;Historial previo del vendedor;Día del mes;Operaciones;Revisar hito actual y remover restricción principal;0.0;0.0;0.0;0.0;0.0;CREDITO;0.0;False;False;False;False;AUDITORIA CRITICA;CRITICO;1;CRITICO: TRANSPORTE MAS DE 30 DIAS ANTES DEL PEDIDO;0;Regresión logística + regresión lineal regularizada;ML_LOGIT_LINEAR_FLUJO_COMPLETO_V50_2026;2026-07-26 21:24;True;scikit-learn;"ML entrenado con flujo completo; sin FES/Saldo como predictores iniciales";1540;659;694;2026-05;2026-06;0.7453063885267276;0.4315223199854611;0.12475453610202066;1.4911532858899847;2.505447792736855;0.3579285234466517;0.12012987012987013;88;19;12.216227075641683
4190139799;2026-06-22;2026-06;650702;650702;V580;V580;43;Tradicional Detalle;8;Regiones;1;Estándar;B;364;1658138;1.658138;22;22-FIN;Si;NORMAL;False;False;True;False;SIN ESTADO;SIN HITO;;0.0;;;PENDIENTE;0.1693079229121614;MEDIO;PROBABLE INCUMPLIMIENTO;5.1;5.1;5.1;6-7 DH;0.0;14.3;Fin de mes;CREDITO;Fin de mes;Vendedor: V580;Soporte histórico del cliente;Canal: 43;Operaciones;Revisar hito actual y remover restricción principal;0.0;0.0;0.0;0.0;0.0;CREDITO;0.0;False;False;False;False;AUDITORIA CRITICA;CRITICO;1;CRITICO: TRANSPORTE MAS DE 30 DIAS ANTES DEL PEDIDO;0;Regresión logística + regresión lineal regularizada;ML_LOGIT_LINEAR_FLUJO_COMPLETO_V50_2026;2026-07-26 21:24;True;scikit-learn;"ML entrenado con flujo completo; sin FES/Saldo como predictores iniciales";1540;659;694;2026-05;2026-06;0.7453063885267276;0.4315223199854611;0.12475453610202066;1.4911532858899847;2.505447792736855;0.3579285234466517;0.12012987012987013;88;19;12.216227075641683
1168130;2026-07-14;2026-07;445209;445209;V650;V650;43;Tradicional Detalle;13;Santiago;4;Urgente;D;12;2706824;2.706824;14;8-14;No;NORMAL;False;False;True;False;SIN ESTADO;SIN HITO;;0.0;;;PENDIENTE;0.13388312112549944;MEDIO;PROBABLE CUMPLIMIENTO;1.2;1.2;1.2;0-5 DH;0.0;14.1;Vendedor: V650;CREDITO;Vendedor: V650;Monto >= 2,6 MM;Condición de expedición: 4;Vendedor: V650;Crédito y Cobranzas;Escalar liberación y bloqueo de crédito;0.0;0.0;0.0;0.0;0.0;CREDITO;0.0;False;False;False;False;FLUJO INCOMPLETO / PENDIENTE;REVISAR;0;INCOMPLETO NORMAL: SIN PICKING;0;Regresión logística + regresión lineal regularizada;ML_LOGIT_LINEAR_FLUJO_COMPLETO_V50_2026;2026-07-26 21:24;True;scikit-learn;"ML entrenado con flujo completo; sin FES/Saldo como predictores iniciales";1540;659;694;2026-05;2026-06;0.7453063885267276;0.4315223199854611;0.12475453610202066;1.4911532858899847;2.505447792736855;0.3579285234466517;0.12012987012987013;88;19;12.216227075641683
4190139589;2026-06-04;2026-06;900201;900201;V800;V800;43;Tradicional Detalle;10;Regiones;2;Retira Cliente;D;653;705793;0.705793;4;1-7;No;NORMAL;False;False;True;False;SIN ESTADO;SIN HITO;;0.0;;;PENDIENTE;0.19522205432759904;MEDIO;PROBABLE CUMPLIMIENTO;4.8;4.8;4.8;0-5 DH;0.0;14.1;Día del mes;OPERACIONES;Día del mes;Región: 10;Estado de crédito: D;Región: 10;Crédito y Cobranzas;Escalar liberación y bloqueo de crédito;0.0;1.0;1.0;0.0;1.0;OPERACIONES;1.0;False;False;False;False;FLUJO INCOMPLETO / PENDIENTE;REVISAR;0;ADVERTENCIA: HORA 00:00:00 EN UNO O MAS HITOS;0;Regresión logística + regresión lineal regularizada;ML_LOGIT_LINEAR_FLUJO_COMPLETO_V50_2026;2026-07-26 21:24;True;scikit-learn;"ML entrenado con flujo completo; sin FES/Saldo como predictores iniciales";1540;659;694;2026-05;2026-06;0.7453063885267276;0.4315223199854611;0.12475453610202066;1.4911532858899847;2.505447792736855;0.3579285234466517;0.12012987012987013;88;19;12.216227075641683
4190139739;2026-06-17;2026-06;280028;280028;V835;V835;43;Tradicional Detalle;5;Regiones;1;Estándar;A;436;859978;0.859978;17;15-21;No;NORMAL;False;False;True;False;SIN ESTADO;SIN HITO;;0.0;;;PENDIENTE;0.1839486525654778;MEDIO;PROBABLE INCUMPLIMIENTO;5.3;5.3;5.3;6-7 DH;0.0;13.7;Semana del mes: 15-21;PICKING;Semana del mes: 15-21;Vendedor: V835;Soporte histórico del cliente;Canal: 43;Operaciones;Revisar hito actual y remover restricción principal;0.0;0.0;1.0;0.0;0.0;PICKING;1.0;False;False;False;False;FLUJO INCOMPLETO / PENDIENTE;REVISAR;0;INCOMPLETO NORMAL: SIN FACTURA;0;Regresión logística + regresión lineal regularizada;ML_LOGIT_LINEAR_FLUJO_COMPLETO_V50_2026;2026-07-26 21:24;True;scikit-learn;"ML entrenado con flujo completo; sin FES/Saldo como predictores iniciales";1540;659;694;2026-05;2026-06;0.7453063885267276;0.4315223199854611;0.12475453610202066;1.4911532858899847;2.505447792736855;0.3579285234466517;0.12012987012987013;88;19;12.216227075641683
4190139795;2026-06-22;2026-06;335072;335072;V400;V400;43;Tradicional Detalle;5;Regiones;1;Estándar;D;364;399059;0.399059;22;22-FIN;Si;FES;True;False;True;False;SIN ESTADO;SIN HITO;;0.0;;;PENDIENTE;0.19582186040075797;MEDIO;PROBABLE CUMPLIMIENTO;4.9;4.9;4.9;0-5 DH;0.0;13.5;Fin de mes;FES;Fin de mes;Historial previo del vendedor;Estado de crédito: D;Canal: 43;Crédito y Cobranzas;Escalar liberación y bloqueo de crédito;2.0;0.0;0.0;0.0;0.0;CREDITO;2.0;False;False;False;False;FLUJO INCOMPLETO / PENDIENTE;REVISAR;0;INCOMPLETO FES: SIN FACTURA ORIGINAL;0;Regresión logística + regresión lineal regularizada;ML_LOGIT_LINEAR_FLUJO_COMPLETO_V50_2026;2026-07-26 21:24;True;scikit-learn;"ML entrenado con flujo completo; sin FES/Saldo como predictores iniciales";1540;659;694;2026-05;2026-06;0.7453063885267276;0.4315223199854611;0.12475453610202066;1.4911532858899847;2.505447792736855;0.3579285234466517;0.12012987012987013;88;19;12.216227075641683
4190139732;2026-06-17;2026-06;140030;140030;V817;V817;43;Tradicional Detalle;2;Regiones;1;Estándar;B;447;538617;0.538617;17;15-21;No;NORMAL;False;False;True;False;SIN ESTADO;SIN HITO;;0.0;;;PENDIENTE;0.18965969199748858;MEDIO;PROBABLE INCUMPLIMIENTO;5.2;5.2;5.2;6-7 DH;0.0;13.4;Semana del mes: 15-21;CREDITO;Semana del mes: 15-21;Historial previo del vendedor;Soporte histórico del cliente;Región: 2;Operaciones;Revisar hito actual y remover restricción principal;0.0;0.0;0.0;0.0;0.0;CREDITO;0.0;False;False;False;False;AUDITORIA CRITICA;CRITICO;1;CRITICO: TRANSPORTE MAS DE 30 DIAS ANTES DEL PEDIDO;0;Regresión logística + regresión lineal regularizada;ML_LOGIT_LINEAR_FLUJO_COMPLETO_V50_2026;2026-07-26 21:24;True;scikit-learn;"ML entrenado con flujo completo; sin FES/Saldo como predictores iniciales";1540;659;694;2026-05;2026-06;0.7453063885267276;0.4315223199854611;0.12475453610202066;1.4911532858899847;2.505447792736855;0.3579285234466517;0.12012987012987013;88;19;12.216227075641683
1167283;2026-06-22;2026-06;981617;981617;V612;V612;46;Org. Gubernamentales;13;Santiago;1;Estándar;A;369;2063569;2.063569;22;22-FIN;Si;NORMAL;False;False;True;False;SIN ESTADO;SIN HITO;;0.0;;;PENDIENTE;0.12766641311793475;MEDIO;PROBABLE CUMPLIMIENTO;4.7;4.7;4.7;0-5 DH;0.0;12.4;Historial previo del canal;CREDITO;Historial previo del canal;Fin de mes;Historial previo del vendedor;Vendedor: V612;Operaciones;Revisar hito actual y remover restricción principal;0.0;0.0;0.0;0.0;0.0;CREDITO;0.0;False;False;False;False;AUDITORIA CRITICA;CRITICO;1;CRITICO: TRANSPORTE MAS DE 30 DIAS ANTES DEL PEDIDO;0;Regresión logística + regresión lineal regularizada;ML_LOGIT_LINEAR_FLUJO_COMPLETO_V50_2026;2026-07-26 21:24;True;scikit-learn;"ML entrenado con flujo completo; sin FES/Saldo como predictores iniciales";1540;659;694;2026-05;2026-06;0.7453063885267276;0.4315223199854611;0.12475453610202066;1.4911532858899847;2.505447792736855;0.3579285234466517;0.12012987012987013;88;19;12.216227075641683
4190139849;2026-06-24;2026-06;810035;810035;V800;V800;43;Tradicional Detalle;10;Regiones;1;Estándar;A;324;1607638;1.607638;24;22-FIN;Si;NORMAL;False;False;True;False;SIN ESTADO;SIN HITO;;0.0;;;PENDIENTE;0.14187105399416478;MEDIO;PROBABLE INCUMPLIMIENTO;7.9;7.9;7.9;8-10 DH;0.0;12.4;Región: 10;CREDITO;Región: 10;Tipo de servicio: 324;Fin de mes;Tipo de servicio: 324;Operaciones;Revisar hito actual y remover restricción principal;0.0;0.0;0.0;0.0;0.0;CREDITO;0.0;False;False;False;False;AUDITORIA CRITICA;CRITICO;1;CRITICO: TRANSPORTE MAS DE 30 DIAS ANTES DEL PEDIDO;0;Regresión logística + regresión lineal regularizada;ML_LOGIT_LINEAR_FLUJO_COMPLETO_V50_2026;2026-07-26 21:24;True;scikit-learn;"ML entrenado con flujo completo; sin FES/Saldo como predictores iniciales";1540;659;694;2026-05;2026-06;0.7453063885267276;0.4315223199854611;0.12475453610202066;1.4911532858899847;2.505447792736855;0.3579285234466517;0.12012987012987013;88;19;12.216227075641683
4190139990;2026-07-08;2026-07;650406;650406;V580;V580;43;Tradicional Detalle;8;Regiones;1;Estándar;B;105;1195320;1.19532;8;8-14;No;NORMAL;False;False;True;False;SIN ESTADO;SIN HITO;;0.0;;;PENDIENTE;0.1532309414354263;MEDIO;PROBABLE INCUMPLIMIENTO;5.2;5.2;5.2;6-7 DH;0.0;12.4;Día del mes;CREDITO;Día del mes;Vendedor: V580;Soporte histórico del cliente;Canal: 43;Operaciones;Revisar hito actual y remover restricción principal;0.0;0.0;0.0;0.0;0.0;CREDITO;0.0;False;False;False;False;AUDITORIA CRITICA;CRITICO;1;CRITICO: TRANSPORTE MAS DE 30 DIAS ANTES DEL PEDIDO;0;Regresión logística + regresión lineal regularizada;ML_LOGIT_LINEAR_FLUJO_COMPLETO_V50_2026;2026-07-26 21:24;True;scikit-learn;"ML entrenado con flujo completo; sin FES/Saldo como predictores iniciales";1540;659;694;2026-05;2026-06;0.7453063885267276;0.4315223199854611;0.12475453610202066;1.4911532858899847;2.505447792736855;0.3579285234466517;0.12012987012987013;88;19;12.216227075641683
4190139553;2026-06-01;2026-06;750246;750246;V750;V750;43;Tradicional Detalle;9;Regiones;1;Estándar;B;724;1403413;1.403413;1;1-7;No;NORMAL;False;False;True;False;SIN ESTADO;SIN HITO;;0.0;;;PENDIENTE;0.13707392950753475;MEDIO;PROBABLE INCUMPLIMIENTO;5.0;5.0;5.0;0-5 DH;0.0;11.7;Día del mes;CREDITO;Día del mes;Historial previo del vendedor;Soporte histórico del cliente;Día del mes;Operaciones;Revisar hito actual y remover restricción principal;0.0;0.0;0.0;0.0;0.0;CREDITO;0.0;False;False;False;False;AUDITORIA CRITICA;CRITICO;1;CRITICO: TRANSPORTE MAS DE 30 DIAS ANTES DEL PEDIDO;0;Regresión logística + regresión lineal regularizada;ML_LOGIT_LINEAR_FLUJO_COMPLETO_V50_2026;2026-07-26 21:24;True;scikit-learn;"ML entrenado con flujo completo; sin FES/Saldo como predictores iniciales";1540;659;694;2026-05;2026-06;0.7453063885267276;0.4315223199854611;0.12475453610202066;1.4911532858899847;2.505447792736855;0.3579285234466517;0.12012987012987013;88;19;12.216227075641683
4190139478;2026-05-27;2026-05;650353;650353;V580;V580;43;Tradicional Detalle;8;Regiones;1;Estándar;B;535;646554;0.646554;27;22-FIN;Si;NORMAL;False;False;True;False;SIN ESTADO;SIN HITO;;0.0;;;PENDIENTE;0.15512484708892485;MEDIO;PROBABLE INCUMPLIMIENTO;5.2;5.2;5.2;6-7 DH;0.0;11.4;Fin de mes;CREDITO;Fin de mes;Vendedor: V580;Soporte histórico del cliente;Canal: 43;Operaciones;Revisar hito actual y remover restricción principal;0.0;0.0;0.0;0.0;0.0;CREDITO;0.0;False;False;False;False;AUDITORIA CRITICA;CRITICO;1;CRITICO: TRANSPORTE MAS DE 30 DIAS ANTES DEL PEDIDO;0;Regresión logística + regresión lineal regularizada;ML_LOGIT_LINEAR_FLUJO_COMPLETO_V50_2026;2026-07-26 21:24;True;scikit-learn;"ML entrenado con flujo completo; sin FES/Saldo como predictores iniciales";1540;659;694;2026-05;2026-06;0.7453063885267276;0.4315223199854611;0.12475453610202066;1.4911532858899847;2.505447792736855;0.3579285234466517;0.12012987012987013;88;19;12.216227075641683
