source_type,source_object,target_type,target_object,dependency_kind,file,evidence
COLUMN,Fact_Pedidos_Auditoria[AUD_FALTANTES_SALDO],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,AUD_FALTANTES_SALDO
COLUMN,Fact_Pedidos_Auditoria[AUD_FES_CICLO_MAYOR_60_DIAS],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,AUD_FES_CICLO_MAYOR_60_DIAS
COLUMN,Fact_Pedidos_Auditoria[AUD_FES_ENTREGA_ANTES_PEDIDO_POST],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,AUD_FES_ENTREGA_ANTES_PEDIDO_POST
COLUMN,Fact_Pedidos_Auditoria[AUD_FES_MANIFIESTO_ANTES_ENTREGA],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,AUD_FES_MANIFIESTO_ANTES_ENTREGA
COLUMN,Fact_Pedidos_Auditoria[AUD_FES_PEDIDO_POST_ANTES_FACTURA],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,AUD_FES_PEDIDO_POST_ANTES_FACTURA
COLUMN,Fact_Pedidos_Auditoria[AUD_FES_SIN_ENTREGA_POSTERIOR],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,AUD_FES_SIN_ENTREGA_POSTERIOR
COLUMN,Fact_Pedidos_Auditoria[AUD_FES_SIN_FECHA_PEDIDO_POSTERIOR],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,AUD_FES_SIN_FECHA_PEDIDO_POSTERIOR
COLUMN,Fact_Pedidos_Auditoria[AUD_FES_SIN_MANIFIESTO],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,AUD_FES_SIN_MANIFIESTO
COLUMN,Fact_Pedidos_Auditoria[AUD_FES_ULT_ENTREGA_ANTES_PRIMERA],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,AUD_FES_ULT_ENTREGA_ANTES_PRIMERA
COLUMN,Fact_Pedidos_Auditoria[AUD_FES_ULT_MANIFIESTO_ANTES_PRIMERO],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,AUD_FES_ULT_MANIFIESTO_ANTES_PRIMERO
COLUMN,Fact_Pedidos_Auditoria[AUD_FES_ULT_PEDIDO_ANTES_PRIMERO],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,AUD_FES_ULT_PEDIDO_ANTES_PRIMERO
COLUMN,Fact_Pedidos_Auditoria[AUD_HITOS_OBLIGATORIOS_ESPERADOS],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,AUD_HITOS_OBLIGATORIOS_ESPERADOS
COLUMN,Fact_Pedidos_Auditoria[AUD_HITOS_OPCIONALES_ESPERADOS],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,AUD_HITOS_OPCIONALES_ESPERADOS
COLUMN,Fact_Pedidos_Auditoria[AUD_HITOS_OPCIONALES_FALTANTES],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,AUD_HITOS_OPCIONALES_FALTANTES
COLUMN,Fact_Pedidos_Auditoria[AUD_HITOS_OPCIONALES_PRESENTES],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,AUD_HITOS_OPCIONALES_PRESENTES
COLUMN,Fact_Pedidos_Auditoria[AUD_HORA_00_CED],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,AUD_HORA_00_CED
COLUMN,Fact_Pedidos_Auditoria[AUD_HORA_00_COM],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,AUD_HORA_00_COM
COLUMN,Fact_Pedidos_Auditoria[AUD_HORA_00_CRD],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,AUD_HORA_00_CRD
COLUMN,Fact_Pedidos_Auditoria[AUD_HORA_00_ENT],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,AUD_HORA_00_ENT
COLUMN,Fact_Pedidos_Auditoria[AUD_HORA_00_FAC],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,AUD_HORA_00_FAC
COLUMN,Fact_Pedidos_Auditoria[AUD_HORA_00_PAC],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,AUD_HORA_00_PAC
COLUMN,Fact_Pedidos_Auditoria[AUD_HORA_00_PED],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,AUD_HORA_00_PED
COLUMN,Fact_Pedidos_Auditoria[AUD_HORA_00_PIC],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,AUD_HORA_00_PIC
COLUMN,Fact_Pedidos_Auditoria[AUD_HORA_00_TRP],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,AUD_HORA_00_TRP
COLUMN,Fact_Pedidos_Auditoria[AUD_INC_CED_ANTES_TRP],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,AUD_INC_CED_ANTES_TRP
COLUMN,Fact_Pedidos_Auditoria[AUD_INC_CED_U_ANTES_CED_P],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,AUD_INC_CED_U_ANTES_CED_P
COLUMN,Fact_Pedidos_Auditoria[AUD_INC_COM_ANTES_PED],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,AUD_INC_COM_ANTES_PED
COLUMN,Fact_Pedidos_Auditoria[AUD_INC_COM_U_ANTES_COM_P],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,AUD_INC_COM_U_ANTES_COM_P
COLUMN,Fact_Pedidos_Auditoria[AUD_INC_CRD_ANTES_PED],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,AUD_INC_CRD_ANTES_PED
COLUMN,Fact_Pedidos_Auditoria[AUD_INC_ENT_ANTES_PED],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,AUD_INC_ENT_ANTES_PED
COLUMN,Fact_Pedidos_Auditoria[AUD_INC_ENT_U_ANTES_ENT_P],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,AUD_INC_ENT_U_ANTES_ENT_P
COLUMN,Fact_Pedidos_Auditoria[AUD_INC_FAC_ANTES_PIC],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,AUD_INC_FAC_ANTES_PIC
COLUMN,Fact_Pedidos_Auditoria[AUD_INC_FAC_MAS_30_DIAS_ANTES_PED],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,AUD_INC_FAC_MAS_30_DIAS_ANTES_PED
COLUMN,Fact_Pedidos_Auditoria[AUD_INC_FAC_MAS_365_DIAS_DESPUES_PED],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,AUD_INC_FAC_MAS_365_DIAS_DESPUES_PED
COLUMN,Fact_Pedidos_Auditoria[AUD_INC_FAC_U_ANTES_FAC_P],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,AUD_INC_FAC_U_ANTES_FAC_P
COLUMN,Fact_Pedidos_Auditoria[AUD_INC_HITO_FECHA_FUTURA],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,AUD_INC_HITO_FECHA_FUTURA
COLUMN,Fact_Pedidos_Auditoria[AUD_INC_PAC_ANTES_PIC],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,AUD_INC_PAC_ANTES_PIC
COLUMN,Fact_Pedidos_Auditoria[AUD_INC_PAC_U_ANTES_PAC_P],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,AUD_INC_PAC_U_ANTES_PAC_P
COLUMN,Fact_Pedidos_Auditoria[AUD_INC_PDA_DESPUES_PED],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,AUD_INC_PDA_DESPUES_PED
COLUMN,Fact_Pedidos_Auditoria[AUD_INC_PIC_ANTES_ENT],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,AUD_INC_PIC_ANTES_ENT
COLUMN,Fact_Pedidos_Auditoria[AUD_INC_PIC_U_ANTES_PIC_P],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,AUD_INC_PIC_U_ANTES_PIC_P
COLUMN,Fact_Pedidos_Auditoria[AUD_INC_TRP_ANTES_FAC],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,AUD_INC_TRP_ANTES_FAC
COLUMN,Fact_Pedidos_Auditoria[AUD_INC_TRP_MAS_30_DIAS_ANTES_PED],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,AUD_INC_TRP_MAS_30_DIAS_ANTES_PED
COLUMN,Fact_Pedidos_Auditoria[AUD_INC_TRP_MAS_365_DIAS_DESPUES_PED],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,AUD_INC_TRP_MAS_365_DIAS_DESPUES_PED
COLUMN,Fact_Pedidos_Auditoria[AUD_INC_TRP_U_ANTES_TRP_P],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,AUD_INC_TRP_U_ANTES_TRP_P
COLUMN,Fact_Pedidos_Auditoria[AUD_INC_TSTTO_U_ANTES_TSTTO_P],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,AUD_INC_TSTTO_U_ANTES_TSTTO_P
COLUMN,Fact_Pedidos_Auditoria[AUD_NO_FES_CON_FECHAS_FES],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,AUD_NO_FES_CON_FECHAS_FES
COLUMN,Fact_Pedidos_Auditoria[AUD_NO_FES_CON_METRICAS_FES],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,AUD_NO_FES_CON_METRICAS_FES
COLUMN,Fact_Pedidos_Auditoria[AUD_OBS_PDA_DESPUES_PEDIDO],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,AUD_OBS_PDA_DESPUES_PEDIDO
COLUMN,Fact_Pedidos_Auditoria[AUD_PCT_COBERTURA_HITOS],TABLE,Fact_Pedidos,M_OR_PYTHON_STRING,NS.SemanticModel\definition\tables\Fact_Pedidos.tmdl,AUD_PCT_COBERTURA_HITOS
COLUMN,Fact_Pedidos_Auditoria[AUD_PCT_COBERTURA_HITOS],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,AUD_PCT_COBERTURA_HITOS
COLUMN,Fact_Pedidos_Auditoria[AUD_PCT_COBERTURA_OPCIONAL],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,AUD_PCT_COBERTURA_OPCIONAL
COLUMN,Fact_Pedidos_Auditoria[AUD_PRINCIPAL_INCONGRUENCIA],TABLE,Fact_Pedidos,M_OR_PYTHON_STRING,NS.SemanticModel\definition\tables\Fact_Pedidos.tmdl,AUD_PRINCIPAL_INCONGRUENCIA
COLUMN,Fact_Pedidos_Auditoria[AUD_PRINCIPAL_INCONGRUENCIA],TABLE,Resultado,M_OR_PYTHON_STRING,NS.SemanticModel\definition\tables\Resultado.tmdl,AUD_PRINCIPAL_INCONGRUENCIA
COLUMN,Fact_Pedidos_Auditoria[AUD_PRINCIPAL_INCONGRUENCIA],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,AUD_PRINCIPAL_INCONGRUENCIA
COLUMN,Fact_Pedidos_Auditoria[AUD_REQUIERE_REVISION],TABLE,Fact_Pedidos,M_OR_PYTHON_STRING,NS.SemanticModel\definition\tables\Fact_Pedidos.tmdl,AUD_REQUIERE_REVISION
COLUMN,Fact_Pedidos_Auditoria[AUD_REQUIERE_REVISION],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,AUD_REQUIERE_REVISION
COLUMN,Fact_Pedidos_Auditoria[AUD_SALDO_FAC_U_ANTES_FAC_P],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,AUD_SALDO_FAC_U_ANTES_FAC_P
COLUMN,Fact_Pedidos_Auditoria[AUD_SALDO_SIN_FAC_P],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,AUD_SALDO_SIN_FAC_P
COLUMN,Fact_Pedidos_Auditoria[AUD_SALDO_SIN_FAC_U],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,AUD_SALDO_SIN_FAC_U
COLUMN,Fact_Pedidos_Auditoria[AUD_SALDO_SIN_TRP_U],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,AUD_SALDO_SIN_TRP_U
COLUMN,Fact_Pedidos_Auditoria[AUD_SALDO_TRP_U_ANTES_TRP_P],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,AUD_SALDO_TRP_U_ANTES_TRP_P
COLUMN,Fact_Pedidos_Auditoria[AUD_TIENE_CED_P],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,AUD_TIENE_CED_P
COLUMN,Fact_Pedidos_Auditoria[AUD_TIENE_COM_P],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,AUD_TIENE_COM_P
COLUMN,Fact_Pedidos_Auditoria[AUD_TIENE_CRD_P],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,AUD_TIENE_CRD_P
COLUMN,Fact_Pedidos_Auditoria[AUD_TIENE_ENT_P],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,AUD_TIENE_ENT_P
COLUMN,Fact_Pedidos_Auditoria[AUD_TIENE_FAC_P],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,AUD_TIENE_FAC_P
COLUMN,Fact_Pedidos_Auditoria[AUD_TIENE_PAC_P],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,AUD_TIENE_PAC_P
COLUMN,Fact_Pedidos_Auditoria[AUD_TIENE_PDA],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,AUD_TIENE_PDA
COLUMN,Fact_Pedidos_Auditoria[AUD_TIENE_PED],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,AUD_TIENE_PED
COLUMN,Fact_Pedidos_Auditoria[AUD_TIENE_PIC_P],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,AUD_TIENE_PIC_P
COLUMN,Fact_Pedidos_Auditoria[AUD_TIENE_TRP_P],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,AUD_TIENE_TRP_P
COLUMN,Fact_Pedidos_Auditoria[AUD_TIENE_TSTTO_P],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,AUD_TIENE_TSTTO_P
COLUMN,Fact_Pedidos_Auditoria[AUD_TOTAL_ADVERTENCIAS],TABLE,Fact_Pedidos,M_OR_PYTHON_STRING,NS.SemanticModel\definition\tables\Fact_Pedidos.tmdl,AUD_TOTAL_ADVERTENCIAS
COLUMN,Fact_Pedidos_Auditoria[AUD_TOTAL_ADVERTENCIAS],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,AUD_TOTAL_ADVERTENCIAS
COLUMN,Fact_Pedidos_Auditoria[AUD_TOTAL_CRITICAS],TABLE,Fact_Pedidos,M_OR_PYTHON_STRING,NS.SemanticModel\definition\tables\Fact_Pedidos.tmdl,AUD_TOTAL_CRITICAS
COLUMN,Fact_Pedidos_Auditoria[AUD_TOTAL_CRITICAS],TABLE,Resultado,M_OR_PYTHON_STRING,NS.SemanticModel\definition\tables\Resultado.tmdl,AUD_TOTAL_CRITICAS
COLUMN,Fact_Pedidos_Auditoria[AUD_TOTAL_CRITICAS],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,AUD_TOTAL_CRITICAS
COLUMN,Fact_Pedidos_Auditoria[AUD_TOTAL_INCONGRUENCIAS],TABLE,Fact_Pedidos,M_OR_PYTHON_STRING,NS.SemanticModel\definition\tables\Fact_Pedidos.tmdl,AUD_TOTAL_INCONGRUENCIAS
COLUMN,Fact_Pedidos_Auditoria[AUD_TOTAL_INCONGRUENCIAS],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,AUD_TOTAL_INCONGRUENCIAS
COLUMN,Fact_Pedidos_Auditoria[CED_CANTIDAD_COPIAS],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,CED_CANTIDAD_COPIAS
COLUMN,Fact_Pedidos_Auditoria[CED_P_FECHA_HORA],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,CED_P_FECHA_HORA
COLUMN,Fact_Pedidos_Auditoria[CED_U_FECHA_HORA],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,CED_U_FECHA_HORA
COLUMN,Fact_Pedidos_Auditoria[COM_P_FECHA_HORA],TABLE,Fact_Hitos_Operacionales,M_BRACKET+M_OR_PYTHON_STRING,NS.SemanticModel\definition\tables\Fact_Hitos_Operacionales.tmdl,COM_P_FECHA_HORA
COLUMN,Fact_Pedidos_Auditoria[COM_P_FECHA_HORA],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,COM_P_FECHA_HORA
COLUMN,Fact_Pedidos_Auditoria[COM_U_FECHA_HORA],TABLE,Fact_Hitos_Operacionales,M_BRACKET+M_OR_PYTHON_STRING,NS.SemanticModel\definition\tables\Fact_Hitos_Operacionales.tmdl,COM_U_FECHA_HORA
COLUMN,Fact_Pedidos_Auditoria[COM_U_FECHA_HORA],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,COM_U_FECHA_HORA
COLUMN,Fact_Pedidos_Auditoria[CRD_P_FECHA_HORA],TABLE,Fact_Hitos_Operacionales,M_BRACKET+M_OR_PYTHON_STRING,NS.SemanticModel\definition\tables\Fact_Hitos_Operacionales.tmdl,CRD_P_FECHA_HORA
COLUMN,Fact_Pedidos_Auditoria[CRD_P_FECHA_HORA],TABLE,Fact_Pedidos,M_OR_PYTHON_STRING,NS.SemanticModel\definition\tables\Fact_Pedidos.tmdl,CRD_P_FECHA_HORA
COLUMN,Fact_Pedidos_Auditoria[CRD_P_FECHA_HORA],TABLE,Fact_Tracking,M_OR_PYTHON_STRING,NS.SemanticModel\definition\tables\Fact_Tracking.tmdl,CRD_P_FECHA_HORA
COLUMN,Fact_Pedidos_Auditoria[CRD_P_FECHA_HORA],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,CRD_P_FECHA_HORA
COLUMN,Fact_Pedidos_Auditoria[DH_BRECHA_PRIMER_ULTIMO_DESPACHO],TABLE,Fact_Tiempos_Hitos,M_BRACKET+M_OR_PYTHON_STRING,NS.SemanticModel\definition\tables\Fact_Tiempos_Hitos.tmdl,DH_BRECHA_PRIMER_ULTIMO_DESPACHO
COLUMN,Fact_Pedidos_Auditoria[DH_BRECHA_PRIMER_ULTIMO_DESPACHO],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,DH_BRECHA_PRIMER_ULTIMO_DESPACHO
COLUMN,Fact_Pedidos_Auditoria[DH_COMERCIAL_PDA_SAC],TABLE,Fact_Tiempos_Hitos,M_BRACKET+M_OR_PYTHON_STRING,NS.SemanticModel\definition\tables\Fact_Tiempos_Hitos.tmdl,DH_COMERCIAL_PDA_SAC
COLUMN,Fact_Pedidos_Auditoria[DH_COMERCIAL_PDA_SAC],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,DH_COMERCIAL_PDA_SAC
COLUMN,Fact_Pedidos_Auditoria[DH_CREACION_A_CEDIBLE],TABLE,Fact_Tiempos_Hitos,M_BRACKET+M_OR_PYTHON_STRING,NS.SemanticModel\definition\tables\Fact_Tiempos_Hitos.tmdl,DH_CREACION_A_CEDIBLE
COLUMN,Fact_Pedidos_Auditoria[DH_CREACION_A_CEDIBLE],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,DH_CREACION_A_CEDIBLE
COLUMN,Fact_Pedidos_Auditoria[DH_CREDITO_A_PRIMERA_ENTREGA],TABLE,Fact_Pedidos,M_OR_PYTHON_STRING,NS.SemanticModel\definition\tables\Fact_Pedidos.tmdl,DH_CREDITO_A_PRIMERA_ENTREGA
COLUMN,Fact_Pedidos_Auditoria[DH_CREDITO_A_PRIMERA_ENTREGA],TABLE,Fact_Tiempos_Hitos,M_BRACKET+M_OR_PYTHON_STRING,NS.SemanticModel\definition\tables\Fact_Tiempos_Hitos.tmdl,DH_CREDITO_A_PRIMERA_ENTREGA
COLUMN,Fact_Pedidos_Auditoria[DH_CREDITO_A_PRIMERA_ENTREGA],TABLE,Resultado,M_OR_PYTHON_STRING,NS.SemanticModel\definition\tables\Resultado.tmdl,DH_CREDITO_A_PRIMERA_ENTREGA
COLUMN,Fact_Pedidos_Auditoria[DH_CREDITO_A_PRIMERA_ENTREGA],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,DH_CREDITO_A_PRIMERA_ENTREGA
COLUMN,Fact_Pedidos_Auditoria[DH_CREDITO_COBRANZAS],TABLE,Fact_Pedidos,M_OR_PYTHON_STRING,NS.SemanticModel\definition\tables\Fact_Pedidos.tmdl,DH_CREDITO_COBRANZAS
COLUMN,Fact_Pedidos_Auditoria[DH_CREDITO_COBRANZAS],TABLE,Fact_Tiempos_Hitos,M_BRACKET+M_OR_PYTHON_STRING,NS.SemanticModel\definition\tables\Fact_Tiempos_Hitos.tmdl,DH_CREDITO_COBRANZAS
COLUMN,Fact_Pedidos_Auditoria[DH_CREDITO_COBRANZAS],TABLE,Resultado,M_OR_PYTHON_STRING,NS.SemanticModel\definition\tables\Resultado.tmdl,DH_CREDITO_COBRANZAS
COLUMN,Fact_Pedidos_Auditoria[DH_CREDITO_COBRANZAS],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,DH_CREDITO_COBRANZAS
COLUMN,Fact_Pedidos_Auditoria[DH_DESPACHO],TABLE,Fact_Pedidos,M_OR_PYTHON_STRING,NS.SemanticModel\definition\tables\Fact_Pedidos.tmdl,DH_DESPACHO
COLUMN,Fact_Pedidos_Auditoria[DH_DESPACHO],TABLE,Fact_Tiempos_Hitos,M_BRACKET+M_OR_PYTHON_STRING,NS.SemanticModel\definition\tables\Fact_Tiempos_Hitos.tmdl,DH_DESPACHO
COLUMN,Fact_Pedidos_Auditoria[DH_DESPACHO],TABLE,Resultado,M_OR_PYTHON_STRING,NS.SemanticModel\definition\tables\Resultado.tmdl,DH_DESPACHO
COLUMN,Fact_Pedidos_Auditoria[DH_DESPACHO],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,DH_DESPACHO
COLUMN,Fact_Pedidos_Auditoria[DH_DESPACHO_A_CEDIBLE],TABLE,Fact_Tiempos_Hitos,M_BRACKET+M_OR_PYTHON_STRING,NS.SemanticModel\definition\tables\Fact_Tiempos_Hitos.tmdl,DH_DESPACHO_A_CEDIBLE
COLUMN,Fact_Pedidos_Auditoria[DH_DESPACHO_A_CEDIBLE],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,DH_DESPACHO_A_CEDIBLE
COLUMN,Fact_Pedidos_Auditoria[DH_ENTREGA_COMPLETA_100],TABLE,Fact_Tiempos_Hitos,M_BRACKET+M_OR_PYTHON_STRING,NS.SemanticModel\definition\tables\Fact_Tiempos_Hitos.tmdl,DH_ENTREGA_COMPLETA_100
COLUMN,Fact_Pedidos_Auditoria[DH_ENTREGA_COMPLETA_100],TABLE,Resultado,M_OR_PYTHON_STRING,NS.SemanticModel\definition\tables\Resultado.tmdl,DH_ENTREGA_COMPLETA_100
COLUMN,Fact_Pedidos_Auditoria[DH_ENTREGA_COMPLETA_100],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,DH_ENTREGA_COMPLETA_100
COLUMN,Fact_Pedidos_Auditoria[DH_ENT_PRIMERA_ULTIMA],TABLE,Fact_Tiempos_Hitos,M_BRACKET+M_OR_PYTHON_STRING,NS.SemanticModel\definition\tables\Fact_Tiempos_Hitos.tmdl,DH_ENT_PRIMERA_ULTIMA
COLUMN,Fact_Pedidos_Auditoria[DH_ENT_PRIMERA_ULTIMA],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,DH_ENT_PRIMERA_ULTIMA
COLUMN,Fact_Pedidos_Auditoria[DH_FAC_PRIMERA_ULTIMA],TABLE,Fact_Tiempos_Hitos,M_BRACKET+M_OR_PYTHON_STRING,NS.SemanticModel\definition\tables\Fact_Tiempos_Hitos.tmdl,DH_FAC_PRIMERA_ULTIMA
COLUMN,Fact_Pedidos_Auditoria[DH_FAC_PRIMERA_ULTIMA],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,DH_FAC_PRIMERA_ULTIMA
COLUMN,Fact_Pedidos_Auditoria[DH_FES_BRECHA_PRIMER_ULTIMO_MANIFIESTO],TABLE,Fact_Tiempos_Hitos,M_BRACKET+M_OR_PYTHON_STRING,NS.SemanticModel\definition\tables\Fact_Tiempos_Hitos.tmdl,DH_FES_BRECHA_PRIMER_ULTIMO_MANIFIESTO
